,balance,equity,balance_btc,equity_btc
216840,2256225.886399501,2302940.806087282,61.3213064882251,61.25303596220891
216900,2256225.886399501,2259361.142380026,61.3213064882251,61.15889194174365
216960,2256225.886399501,2224793.859812598,61.3213064882251,60.920976660930855
217020,2256225.886399501,2257735.4654809106,61.3213064882251,61.14782513792131
217080,2299555.6317657456,2259019.668538905,61.432646346224324,61.15656834610432
217140,2299555.6317657456,2283556.396382441,61.432646346224324,61.38592463393658
217200,2318072.61674057,2313252.4397863983,61.520568613209015,61.47671088944936
217260,2318072.61674057,2314053.166833368,61.520568613209015,61.50835452009218
217320,2318072.61674057,2314371.364937617,61.520568613209015,61.509324314944635
217380,2318072.61674057,2289748.52866541,61.520568613209015,61.433575195318774
217440,2318072.61674057,2276253.59421798,61.520568613209015,61.39144537600714
217500,2318072.61674057,2271675.15424637,61.520568613209015,61.37705148753558
217560,2318072.61674057,2253455.8811332416,61.520568613209015,61.31926154036243
217620,2318072.61674057,2267739.3632844314,61.520568613209015,61.364636952750324
217680,2318072.61674057,2300460.2718341947,61.520568613209015,61.46670485303297
217740,2318072.61674057,2297689.586157899,61.520568613209015,61.45816177711102
217800,2318072.61674057,2278917.2875186107,61.520568613209015,61.39979608596743
217860,2318072.61674057,2302565.3815631745,61.520568613209015,61.47318354405399
217920,2318072.61674057,2323112.780980531,61.520568613209015,61.53587412274661
217980,2318072.61674057,2322722.328284925,61.520568613209015,61.53469199926681
218040,2318072.61674057,2295592.118741467,61.520568613209015,61.45168235778319
218100,2318072.61674057,2307341.132149647,61.520568613209015,61.487842614119344
218160,2334143.712546159,2319214.5068256436,61.56517072722504,61.52405601077789
218220,2355625.291604305,2337939.8209732,61.609054822847234,61.56517072722503
218280,2355625.291604305,2357777.9119798155,61.609054822847234,61.60905482284724
218340,2346483.4316258365,2352432.7103833854,61.65380982167726,61.609054822847234
218400,2346483.4316258365,2340276.8192131086,61.65380982167726,61.63601127366046
218460,2346483.4316258365,2331274.361326969,61.65380982167726,61.60874676042381
218520,2346483.4316258365,2337181.093090338,61.65380982167726,61.6266566474727
218580,2346483.4316258365,2306438.938534988,61.65380982167726,61.532555719850926
218640,2346483.4316258365,2314184.1710157474,61.65380982167726,61.55647199937404
218700,2346483.4316258365,2323590.3889988526,61.65380982167726,61.58532751859488
218760,2346483.4316258365,2332372.1711078575,61.65380982167726,61.61208151963815
218820,2361440.925995946,2331756.0888909358,61.69846621316213,61.6102104211661
218880,2361440.925995946,2371041.207338714,61.69846621316213,61.69846621316213
218940,2385255.8705384554,2396486.2717896844,61.74324736036342,61.69846621316213
219000,2385255.8705384554,2391372.1566219735,61.74324736036342,61.74324736036342
219060,2385255.8705384554,2440748.8489685296,61.74324736036342,61.74324736036342
219120,2385255.8705384554,2430535.8984226515,61.74324736036342,61.74324736036341
219180,2385255.8705384554,2424706.71843936,61.74324736036342,61.743247360363426
219240,2385255.8705384554,2412928.576572897,61.74324736036342,61.74324736036342
219300,2385255.8705384554,2425982.3339298246,61.74324736036342,61.74324736036341
219360,2385255.8705384554,2436542.898958341,61.74324736036342,61.74324736036341
219420,2385255.8705384554,2436697.257076742,61.74324736036342,61.74324736036341
219480,2385255.8705384554,2462234.8816174623,61.74324736036342,61.74324736036342
219540,2385255.8705384554,2478138.0898400713,61.74324736036342,61.743247360363426
219600,2385255.8705384554,2485227.449501988,61.74324736036342,61.74324736036342
219660,2385255.8705384554,2476739.6052873586,61.74324736036342,61.74324736036342
219720,2385255.8705384554,2485165.088822154,61.74324736036342,61.74324736036342
219780,2385255.8705384554,2488226.9364587544,61.74324736036342,61.74324736036341
219840,2385255.8705384554,2522788.954033665,61.74324736036342,61.74324736036342
219900,2385255.8705384554,2512535.2529445295,61.74324736036342,61.74324736036342
219960,2500663.730820077,2489278.4239613013,61.78743969466518,61.74324736036342
220020,2489159.9573987126,2495896.2119732364,61.78743969466518,61.78743969466518
220080,2489159.9573987126,2481384.809553185,61.78743969466518,61.763955146389364
220140,2489159.9573987126,2483035.098373948,61.78743969466518,61.76859414562277
220200,2496413.2186108786,2472815.1451999624,61.83145315553651,61.73977735066776
220260,2421434.873072358,2458251.300744781,61.83145315553651,61.721856235536976
220320,2421434.873072358,2391399.2047826345,61.83145315553651,61.4475827273145
220380,2421434.873072358,2446802.065521779,61.83145315553651,61.802445158124996
220440,2380199.309031221,2367326.1806108933,61.83145315553651,61.28953803611295
220500,2380199.309031221,2385720.535520329,61.83145315553651,61.57719940419351
220560,2380199.309031221,2388585.448387344,61.83145315553651,61.61132546117449
220620,2380199.309031221,2331421.0547872437,61.83145315553651,60.92195440764932
220680,2380199.309031221,2366088.3310933714,61.83145315553651,61.34215384051768
220740,2427179.1274567605,2359117.119392604,62.098965840325576,61.25818743951682
220800,2450668.8480342356,2431213.882171818,62.18891680129386,62.12312282334127
220860,2469748.835858699,2454982.6492954562,62.23344610312836,62.194570547773516
220920,2469748.835858699,2457716.718448561,62.23344610312836,62.20492833329693
220980,2469748.835858699,2445826.2174257557,62.23344610312836,62.170157460434396
221040,2469748.835858699,2429413.867675137,62.23344610312836,62.12166939654916
221100,2398937.7446929174,2416243.3594187936,62.23344610312836,62.08233815687453
221160,2398937.7446929174,2400485.286934428,62.23344610312836,62.08777299025466
221220,2352634.135798792,2379600.974665511,62.23344610312836,61.95122253552928
221280,2352634.135798792,2337215.841092359,62.23344610312836,61.72175489859259
221340,2352634.135798792,2371598.9108336945,62.23344610312836,62.14035065540584
221400,2352634.135798792,2351426.541479031,62.23344610312836,61.89555950250974
221460,2400719.815431663,2395786.846426131,62.50267512798938,62.430927594166285
221520,2400719.815431663,2366560.5877569746,62.50267512798938,62.397911239746726
221580,2411636.464978368,2409123.4634823008,62.547280036087955,62.524161364859246
221640,2411636.464978368,2407610.209331098,62.547280036087955,62.516266710647145
221700,2440286.1954222308,2424429.9936252967,62.63727738957163,62.56591917331884
221760,2440286.1954222308,2435120.412547687,62.63727738957163,62.61998881761788
221820,2440286.1954222308,2430722.804471865,62.63727738957163,62.6071714241746
221880,2440286.1954222308,2415463.923527978,62.63727738957163,62.562376787521686
221940,2440286.1954222308,2391791.828033124,62.63727738957163,62.49188287377746
222000,2440286.1954222308,2381455.1895260653,62.63727738957163,62.46071220783206
222060,2440286.1954222308,2424396.829720533,62.63727738957163,62.58866126903382
222120,2451702.0212669335,2422474.817969989,62.682005315202915,62.58302038406323
222180,2465443.44644858,2451566.909738087,62.7274177756757,62.69166362328458
222240,2457847.9425563766,2466994.0682159946,62.7274177756757,62.7274177756757
222300,2460163.5798447016,2466135.6828030646,62.77273720110382,62.750761703049115
222360,2476912.623059683,2448943.3303108863,62.8179716728299,62.73417514462332
222420,2476912.623059683,2485034.98679698,62.8179716728299,62.81797167282989
222480,2501436.1091603264,2483544.9445089004,62.86278923301987,62.8179716728299
222540,2501436.1091603264,2749439.8707308676,62.86278923301987,62.86278923301987
222600,2501436.1091603264,2718358.6218503853,62.86278923301987,62.86278923301987
222660,2501436.1091603264,2748391.9480343526,62.86278923301987,62.86278923301987
222720,2501436.1091603264,2775691.3715145765,62.86278923301987,62.86278923301987
222780,2501436.1091603264,2726432.718499474,62.86278923301987,62.86278923301987
222840,2501436.1091603264,2715693.239586905,62.86278923301987,62.86278923301986
222900,2501436.1091603264,2691868.2424675906,62.86278923301987,62.86278923301987
222960,2501436.1091603264,2708128.9601584957,62.86278923301987,62.86278923301986
223020,2501436.1091603264,2770837.1069300026,62.86278923301987,62.86278923301987
223080,2501436.1091603264,2797963.029111943,62.86278923301987,62.86278923301987
223140,2501436.1091603264,2810393.5170548805,62.86278923301987,62.862789233019875
223200,2501436.1091603264,2933197.233077369,62.86278923301987,62.86278923301987
223260,2501436.1091603264,2937927.029339262,62.86278923301987,62.86278923301987
223320,2501436.1091603264,2913229.496705393,62.86278923301987,62.86278923301987
223380,2501436.1091603264,2879115.74687231,62.86278923301987,62.86278923301987
223440,2501436.1091603264,2925982.4707570956,62.86278923301987,62.86278923301987
223500,2501436.1091603264,2958869.13894435,62.86278923301987,62.86278923301987
223560,2501436.1091603264,2955764.974412023,62.86278923301987,62.86278923301987
223620,2501436.1091603264,3018441.061161021,62.86278923301987,62.86278923301986
223680,2501436.1091603264,3002270.8658866114,62.86278923301987,62.86278923301987
223740,2501436.1091603264,2970382.4587923773,62.86278923301987,62.86278923301987
223800,2893890.649818281,2934402.3127469663,62.86278923301987,62.86278923301986
223860,2915156.3058671146,2890303.4802246746,62.90780100938657,62.843408717023976
223920,2907338.8789318893,2912225.431418088,62.90780100938657,62.90780100938657
223980,2907338.8789318893,2834736.008788689,62.90780100938657,62.71895064828204
224040,2940181.2175804223,2909994.0364157404,63.04452894231143,62.90988057725317
224100,2940181.2175804223,2942172.7942497097,63.04452894231143,63.04452894231142
224160,2948248.038923562,2965407.855391399,63.08976993694896,63.04452894231143
224220,2935972.965699981,2942675.319545031,63.13483672319137,63.08976993694896
224280,2956637.1129722954,2935276.0626351554,63.17990818177224,63.12685008009271
224340,2956637.1129722954,2977190.80070199,63.17990818177224,63.17990818177224
224400,2973924.682086826,2974336.964249419,63.225623440565045,63.17990818177224
224460,2973924.682086826,2984901.282572342,63.225623440565045,63.225623440565045
224520,2964123.8177298326,2974933.7630369375,63.225623440565045,63.225623440565045
224580,2964123.8177298326,2965456.1899631023,63.225623440565045,63.216335870404116
224640,2964123.8177298326,2944364.559864196,63.225623440565045,63.16485293709581
224700,2964123.8177298326,2937861.1645851196,63.225623440565045,63.14884668560619
224760,2964123.8177298326,2929733.5254703015,63.225623440565045,63.12875441177184
224820,2964123.8177298326,2923677.3857401977,63.225623440565045,63.113718812903684
224880,2964123.8177298326,2922806.4144079885,63.225623440565045,63.111551915183256
224940,2964123.8177298326,2903572.999149709,63.225623440565045,63.06340800879084
225000,2964123.8177298326,2920207.053609814,63.225623440565045,63.10507814231421
225060,2964123.8177298326,2945652.1137172976,63.225623440565045,63.16801446124997
225120,2964123.8177298326,2958427.7865755036,63.225623440565045,63.1992523694264
225180,2964123.8177298326,2956605.2380465968,63.225623440565045,63.19481066590824
225240,2978740.0009650076,2948276.4409336764,63.27104257700122,63.174450793445914
225300,2978740.0009650076,2958911.016842803,63.27104257700122,63.22458086745714
225360,2909151.982419937,2942357.820441118,63.59168129146394,63.18358484029871
225420,2926220.5494679795,2896415.8160331757,63.63712582061451,63.578066784991584
225480,2926220.5494679795,2892488.6072683632,63.63712582061451,63.56029610025807
225540,2835802.956145273,2853361.3810177143,63.63712582061451,63.45992680720487
225600,2835802.956145273,2800487.622155402,63.63712582061451,63.24443516870004
225660,2835802.956145273,2841790.2009467916,63.63712582061451,63.47817270658771
225720,2835802.956145273,2860614.8458691654,63.63712582061451,63.58302337794595
225780,2835802.956145273,2862745.1546335537,63.63712582061451,63.59482369433633
225840,2835802.956145273,2880795.603845927,63.63712582061451,63.694282979351215
225900,2835802.956145273,2839571.79989155,63.63712582061451,63.46574791116026
225960,2835802.956145273,2860195.560446353,63.63712582061451,63.58069929644438
226020,2891734.793362026,2880815.9328361237,63.7521057312263,63.69439446520095
226080,2891734.793362026,2860278.4921147525,63.7521057312263,63.66907618297763
226140,2891734.793362026,2821821.377633132,63.7521057312263,63.56893876479968
226200,2891734.793362026,2822375.701447262,63.7521057312263,63.57039927003468
226260,2912580.174222377,2848045.2134478455,63.84460332791427,63.63748155643559
226320,2912580.174222377,2913281.4007971915,63.84460332791427,63.862205135428106
226380,2912580.174222377,2863244.51946529,63.84460332791427,63.73595044970387
226440,2912580.174222377,2847719.1851179576,63.84460332791427,63.695978842214956
226500,2912580.174222377,2844286.3972033495,63.84460332791427,63.68708868034226
226560,2912580.174222377,2854984.5085956445,63.84460332791427,63.7147320551258
226620,2912580.174222377,2879624.809594124,63.84460332791427,63.77770947935822
226680,2937484.3298000963,2910877.8730441392,63.89030014572713,63.85622846010396
226740,2937484.3298000963,2963572.0171556,63.89030014572713,63.89030014572714
226800,2937484.3298000963,2963667.8526058183,63.89030014572713,63.89030014572713
226860,2937484.3298000963,2980224.384985582,63.89030014572713,63.89030014572713
226920,2937484.3298000963,3050230.90356426,63.89030014572713,63.89030014572714
226980,2937484.3298000963,3075127.6757250465,63.89030014572713,63.89030014572713
227040,2937484.3298000963,3084444.798195298,63.89030014572713,63.89030014572713
227100,2937484.3298000963,3053190.30226701,63.89030014572713,63.89030014572713
227160,2937484.3298000963,3038542.1731525986,63.89030014572713,63.89030014572713
227220,2937484.3298000963,3054792.670994664,63.89030014572713,63.89030014572713
227280,3017750.6652951306,3048526.3103563716,63.937058031744286,63.89030014572713
227340,3017750.6652951306,3021071.166211585,63.937058031744286,63.92321367733238
227400,3044340.477229831,3000398.3376617394,63.98360313984446,63.87261781787607
227460,3044340.477229831,3061596.2151606153,63.98360313984446,63.98360313984446
227520,3044340.477229831,3083036.480736746,63.98360313984446,63.98360313984446
227580,3044340.477229831,3071639.081509446,63.98360313984446,63.98360313984446
227640,3066354.5743973367,3103140.7686793166,63.98360313984446,63.98360313984446
227700,3066354.5743973367,3071903.9411752895,63.98360313984446,64.000812143519
227760,3066354.5743973367,3026726.2692430876,63.98360313984446,63.89315872358944
227820,3066354.5743973367,3015927.6650451156,63.98360313984446,63.867004045680304
227880,3066354.5743973367,3019620.7472798442,63.98360313984446,63.875967483468834
227940,3066354.5743973367,3029869.60960189,63.98360313984446,63.90074099792557
228000,3066354.5743973367,3029982.155182788,63.98360313984446,63.90101221872134
228060,3066354.5743973367,3012393.3009372945,63.98360313984446,63.85840761353355
228120,3066354.5743973367,3035901.6198704126,63.98360313984446,63.91525227911602
228180,3066354.5743973367,3040336.348625419,63.98360313984446,63.925888416363364
228240,3066354.5743973367,3049044.202224398,63.98360313984446,63.946693312296276
228300,3070005.40354644,3059914.9510255097,64.02937398280682,63.97251846161281
228360,2981089.9251792035,3063907.6366233425,64.02937398280682,64.0047419380807
228420,2981089.9251792035,2985551.7518199147,64.02937398280682,63.85222197432043
228480,3071429.0707527134,3023924.4617609587,64.23778133503365,64.05645204312053
228540,3071429.0707527134,3053977.1061319564,64.23778133503365,64.17409394140647
228600,3071429.0707527134,3064288.309473425,64.23778133503365,64.19890715988097
228660,3071429.0707527134,3035273.821600958,64.23778133503365,64.12870519241329
228720,3071429.0707527134,3037609.8289955724,64.23778133503365,64.13440118783326
228780,3079130.2086787573,3060492.8412205353,64.28411880825631,64.18979083623387
228840,3079130.2086787573,3078974.7335096113,64.28411880825631,64.26532243776944
228900,3079130.2086787573,3082208.405607271,64.28411880825631,64.27299800348601
228960,3079130.2086787573,3050785.4381276537,64.28411880825631,64.19780117331055
229020,3079130.2086787573,3053277.2294099056,64.28411880825631,64.20381418478769
229080,3079130.2086787573,3067522.3563474114,64.28411880825631,64.23802336273101
229140,3079130.2086787573,3085729.9825766003,64.28411880825631,64.28134073063825
229200,3079130.2086787573,3081320.03415187,64.28411880825631,64.27089075400154
229260,3079130.2086787573,3084150.4943889566,64.28411880825631,64.27760096163595
229320,3079130.2086787573,3084444.2008701297,64.28411880825631,64.27829663017106
229380,3079130.2086787573,3072576.2834271584,64.28411880825631,64.25009265432465
229440,3079130.2086787573,3021352.422708135,64.28411880825631,64.12611191934032
229500,3079130.2086787573,3051029.1057268498,64.28411880825631,64.19838955797904
229560,3079130.2086787573,3032327.617488576,64.28411880825631,64.15298786891813
229620,2992362.741380365,3004128.1692899857,64.28411880825631,64.08358346957239
229680,2992362.741380365,2968434.5473994627,64.28411880825631,63.94922010605793
229740,2992362.741380365,3002032.9102515024,64.28411880825631,64.12961367675061
229800,2992362.741380365,3017968.51449637,64.28411880825631,64.21411811470595
229860,2992362.741380365,3017090.4162350213,64.28411880825631,64.20947914276043
229920,3050924.8926299866,3035187.0988857388,64.39957040837237,64.30467517835214
229980,3050924.8926299866,3039003.582516912,64.39957040837237,64.36477784153347
230040,3050924.8926299866,3009780.8511787364,64.39957040837237,64.29362861806133
230100,3050924.8926299866,3011739.348796946,64.39957040837237,64.29843522230131
230160,3050924.8926299866,3016788.1464403276,64.39957040837237,64.31080065514067
230220,3050924.8926299866,3025493.1453123624,64.39957040837237,64.33203496609484
230280,3050924.8926299866,3041522.8962186743,64.39957040837237,64.37085494642697
230340,3050924.8926299866,3039243.30959926,64.39957040837237,64.36535649706111
230400,3072547.940343968,3043702.2333309255,64.44587348997848,64.37610476588252
230460,3072547.940343968,3075849.43994152,64.44587348997848,64.45981123712563
230520,3072547.940343968,3065630.112572745,64.44587348997848,64.43565677699074
230580,3072547.940343968,3062687.9979276657,64.44587348997848,64.42867626767163
230640,3072547.940343968,3055228.4917515106,64.44587348997848,64.4109242824835
230700,3090053.664977821,3067750.0910099177,64.49177326709693,64.4406793081918
230760,3090053.664977821,3185020.380784552,64.49177326709693,64.49177326709693
230820,3090053.664977821,3152666.1479719146,64.49177326709693,64.49177326709693
230880,3090053.664977821,3150562.4263279424,64.49177326709693,64.49177326709693
230940,3090053.664977821,3146581.349164164,64.49177326709693,64.49177326709693
231000,3090053.664977821,3172231.662145687,64.49177326709693,64.49177326709693
231060,3090053.664977821,3170667.0917262267,64.49177326709693,64.49177326709693
231120,3090053.664977821,3168334.424287156,64.49177326709693,64.49177326709693
231180,3159129.02859122,3191825.5526996963,64.49177326709693,64.49177326709693
231240,3159129.02859122,3158307.824705273,64.49177326709693,64.49560438734173
231300,3159129.02859122,3154814.965777116,64.49177326709693,64.48742198254988
231360,3159129.02859122,3137326.6326911515,64.49177326709693,64.44621125086894
231420,3159129.02859122,3166467.0557489204,64.49177326709693,64.51465598648694
231480,3159129.02859122,3136875.001296895,64.49177326709693,64.4451416102702
231540,3159129.02859122,3142384.9043068187,64.49177326709693,64.45817263785875
231600,3159129.02859122,3138110.431691505,64.49177326709693,64.44806694829026
231660,3159129.02859122,3155317.587812659,64.49177326709693,64.4886004176041
231720,3179138.6897732285,3150587.113176693,64.53864012971853,64.47749629122298
231780,3179138.6897732285,3162921.4089061054,64.53864012971853,64.50580268700175
231840,3179138.6897732285,3138755.516516638,64.53864012971853,64.44934975862235
231900,3082451.2993486607,3142033.0989216794,64.53864012971853,64.45705145784189
231960,3064461.7902711933,3097901.5255030054,65.15863664500107,64.42583640314814
232020,3064461.7902711933,3047008.609599055,65.15863664500107,65.1050183412958
232080,3064461.7902711933,3073336.8058181196,65.15863664500107,65.16830910731998
232140,3064461.7902711933,3052780.913335718,65.15863664500107,65.11897733333727
232200,3064461.7902711933,3045887.3390474855,65.15863664500107,65.10230136485815
232260,3086276.0166251077,3059036.3840815052,65.20506243538466,65.13405199423033
232320,3116407.647411737,3096694.3941644,65.25188435296738,65.22179693282818
232380,3116407.647411737,3106634.352825035,65.25188435296738,65.22288198192219
232440,3116407.647411737,3107043.914280881,65.25188435296738,65.22385329355612
232500,3130051.7234495315,3123380.0486875796,65.29839953255264,65.2624115379344
232560,3130051.7234495315,3114086.5070667374,65.29839953255264,65.24671029875704
232620,3148156.2895574044,3141387.330321562,65.34552017964899,65.31176190948715
232680,3148156.2895574044,3143964.6602272103,65.34552017964899,65.3277511879688
232740,3148156.2895574044,3116203.2637495277,65.34552017964899,65.2617990547191
232800,3170920.9357723054,3140244.9646885423,65.39233877524799,65.31897436177611
232860,3172994.3425882575,3181206.4967382643,65.39233877524799,65.39233877524799
232920,3175822.272317903,3184058.0024241162,65.43985618341151,65.43985618341151
232980,3194636.021372599,3175354.695860613,65.48724311516591,65.44037267087897
233040,3185410.1173714884,3192334.799649532,65.48724311516591,65.48724311516591
233100,3185410.1173714884,3191061.29709109,65.48724311516591,65.50093183787219
233160,3185410.1173714884,3165679.041400479,65.48724311516591,65.4412323506881
233220,3185410.1173714884,3158606.5702367895,65.48724311516591,65.42444648429336
233280,3088752.842570116,3135052.8539608484,65.48724311516591,65.36806088991325
233340,3172390.334101933,3132855.144482125,65.65205037183885,65.51347740165936
233400,3195382.739016486,3171916.0875888807,65.74681686909709,65.66814943395707
233460,3223102.193756965,3190517.282544583,65.79377568885747,65.72454678622165
233520,3223102.193756965,3262023.1597034656,65.79377568885747,65.79377568885747
233580,3223102.193756965,3256463.5856577572,65.79377568885747,65.79377568885747
233640,3228069.3983946815,3241461.288925184,65.79377568885747,65.79377568885747
233700,3247013.357052478,3218241.178237775,65.8413454584558,65.76915282350409
233760,3237582.7996256812,3244621.3409719723,65.8413454584558,65.8413454584558
233820,3255168.2749251723,3250095.2659116043,65.88878618534726,65.8713945520401
233880,3247105.427455265,3249994.6874338984,65.88878618534726,65.88878618534726
233940,3247105.427455265,3230814.0490394863,65.88878618534726,65.85253053655242
234000,3276201.77221809,3205086.3716378435,65.98410300414793,65.79236758565851
234060,3265667.9297555806,3291946.23903591,66.0320906898325,65.98410300414793
234120,3265667.9297555806,3225174.026160881,66.0320906898325,65.934793009876
234180,3265667.9297555806,3262209.5092810793,66.0320906898325,66.02160782204777
234240,3265667.9297555806,3243473.271495259,66.0320906898325,65.97790747099947
234300,3265667.9297555806,3184893.165653861,66.0320906898325,65.83834697939369
234360,3165737.313635394,3168901.926526333,66.0320906898325,65.79945860727436
234420,3227124.2936832937,3219006.474106632,66.15175249000559,66.08915538694583
234480,3227124.2936832937,3208270.0177430133,66.15175249000559,66.09838142114009
234540,3227124.2936832937,3226709.6102286424,66.15175249000559,66.14137469660048
234600,3250696.6967102657,3212162.4394054664,66.19910723308374,66.10749332126774
234660,3261561.76113302,3254313.6665266757,66.24718510071969,66.21262961544781
234720,3279439.6303685065,3269290.566798006,66.29501506380805,66.25766950592073
234780,3279439.6303685065,3252723.580989776,66.29501506380805,66.23758079288574
234840,3299790.7967675407,3281760.747058602,66.3426419991942,66.30463984598506
234900,3292579.699949967,3306569.6879270184,66.3426419991942,66.3426419991942
234960,3296388.347598685,3303579.6850499124,66.39000531909653,66.37211335585087
235020,3296388.347598685,3271718.6960077444,66.39000531909653,66.33122514915154
235080,3319276.447467129,3309329.027200963,66.43738997595781,66.41700771057032
235140,3319276.447467129,3375270.544112766,66.43738997595781,66.43738997595781
235200,3319276.447467129,3394950.627771444,66.43738997595781,66.43738997595781
235260,3319276.447467129,3410696.289195746,66.43738997595781,66.43738997595781
235320,3319276.447467129,3426402.7525599627,66.43738997595781,66.43738997595781
235380,3319276.447467129,3410895.6013656743,66.43738997595781,66.43738997595781
235440,3319276.447467129,3419576.9751138324,66.43738997595781,66.43738997595781
235500,3403047.5123868315,3404182.1031086035,66.53292840090997,66.43738997595781
235560,3411797.1206274764,3415333.4829453435,66.58056318616455,66.53292840090997
235620,3401177.014624013,3428400.31566921,66.58056318616455,66.58056318616455
235680,3422800.029186974,3430746.4634571145,66.67635531918614,66.62792464908735
235740,3430610.0771671617,3426133.8469529334,66.72468043817213,66.67635531918614
235800,3430610.0771671617,3433287.7385931453,66.72468043817213,66.72468043817213
235860,3430610.0771671617,3435398.2402354046,66.72468043817213,66.72468043817213
235920,3430610.0771671617,3478184.107072774,66.72468043817213,66.72468043817213
235980,3430610.0771671617,3487303.3691482586,66.72468043817213,66.72468043817213
236040,3430610.0771671617,3498196.840476595,66.72468043817213,66.72468043817213
236100,3430610.0771671617,3479593.332323628,66.72468043817213,66.72468043817213
236160,3430610.0771671617,3489575.344517179,66.72468043817213,66.72468043817213
236220,3430610.0771671617,3492615.320957942,66.72468043817213,66.72468043817213
236280,3484838.8204900646,3484409.519757655,66.72468043817213,66.72468043817213
236340,3490544.7760193925,3498296.996200447,66.77294691941096,66.76247603635645
236400,3490544.7760193925,3465734.801683229,66.77294691941096,66.7189422117622
236460,3490544.7760193925,3484931.2620230718,66.77294691941096,66.76113528779831
236520,3490544.7760193925,3488488.5347176674,66.77294691941096,66.76890885478394
236580,3490544.7760193925,3468266.3438402517,66.77294691941096,66.72453011377414
236640,3490544.7760193925,3482267.075799471,66.77294691941096,66.75530413411134
236700,3490544.7760193925,3454646.9635724444,66.77294691941096,66.69438251529822
236760,3490544.7760193925,3463025.3958914755,66.77294691941096,66.71295369757111
236820,3490544.7760193925,3452336.997299365,66.77294691941096,66.6892483414188
236880,3490544.7760193925,3432306.235927124,66.77294691941096,66.6444713504267
236940,3490544.7760193925,3427660.6789590116,66.77294691941096,66.63402052015863
237000,3490544.7760193925,3454975.5591010135,66.77294691941096,66.69511236422262
237060,3490544.7760193925,3486174.8001472424,66.77294691941096,66.76385434005041
237120,3490544.7760193925,3450876.405248067,66.77294691941096,66.68599886388316
237180,3490544.7760193925,3477281.618410751,66.77294691941096,66.74437111261842
237240,3490544.7760193925,3461266.3546903767,66.77294691941096,66.70906130151441
237300,3490544.7760193925,3466138.7631587167,66.77294691941096,66.71983436508911
237360,3490544.7760193925,3444773.2708665333,66.77294691941096,66.67239443519894
237420,3490544.7760193925,3477763.960471036,66.77294691941096,66.74543009335083
237480,3490544.7760193925,3478783.6617328557,66.77294691941096,66.74766798871063
237540,3490544.7760193925,3469345.5842001373,66.77294691941096,66.72691013825148
237600,3490544.7760193925,3446448.655866551,66.77294691941096,66.67613326190444
237660,3490544.7760193925,3433001.1099577206,66.77294691941096,66.64603241635801
237720,3490544.7760193925,3421562.0665342924,66.77294691941096,66.62026275603101
237780,3490544.7760193925,3425325.0882639787,66.77294691941096,66.62875681496877
237840,3490544.7760193925,3420465.4920066153,66.77294691941096,66.61778441107893
237900,3490544.7760193925,3417018.2535945214,66.77294691941096,66.6099842237234
237960,3490544.7760193925,3443103.161482799,66.77294691941096,66.66866417819341
238020,3490544.7760193925,3455974.1578976954,66.77294691941096,66.69732961460187
238080,3490544.7760193925,3457660.8477897523,66.77294691941096,66.70107210189852
238140,3508703.7120980555,3496989.0598707083,66.82121296738197,66.78742795540467
238200,3508703.7120980555,3526236.9301685668,66.82121296738197,66.82121296738197
238260,3508703.7120980555,3529497.1371492455,66.82121296738197,66.82121296738197
238320,3515888.1582804937,3524003.765231197,66.82121296738197,66.82121296738197
238380,3515888.1582804937,3522765.440240176,66.82121296738197,66.82877832046515
238440,3551563.787999211,3539786.736923639,66.91744549711451,66.86939142965434
238500,3551563.787999211,3553132.3329216638,66.91744549711451,66.91744549711451
238560,3551563.787999211,3600158.567744761,66.91744549711451,66.91744549711451
238620,3551563.787999211,3644868.120604748,66.91744549711451,66.91744549711451
238680,3551563.787999211,3663681.2912318064,66.91744549711451,66.91744549711451
238740,3551563.787999211,3727232.1200459613,66.91744549711451,66.91744549711451
238800,3551563.787999211,3694837.3846808085,66.91744549711451,66.91744549711451
238860,3551563.787999211,3706608.163343751,66.91744549711451,66.91744549711451
238920,3551563.787999211,3727566.038098992,66.91744549711451,66.91744549711451
238980,3551563.787999211,3710184.2316311165,66.91744549711451,66.91744549711451
239040,3551563.787999211,3754096.128540778,66.91744549711451,66.91744549711451
239100,3551563.787999211,3771104.5356627796,66.91744549711451,66.91744549711451
239160,3551563.787999211,3755434.4774507205,66.91744549711451,66.91744549711451
239220,3551563.787999211,3766847.9169547083,66.91744549711451,66.91744549711451
239280,3551563.787999211,3729996.479719447,66.91744549711451,66.91744549711451
239340,3723583.8885851046,3737654.512182137,66.91744549711451,66.91744549711451
239400,3749564.91770672,3725901.102311155,66.96529362432004,66.92000498431045
239460,3735033.181636061,3748442.5793855763,66.96529362432004,66.96529362432004
239520,3735033.181636061,3709405.652156813,66.96529362432004,66.91216456313809
239580,3735033.181636061,3701469.240796813,66.96529362432004,66.89562227717397
239640,3735033.181636061,3704245.056072825,66.96529362432004,66.90141518689572
239700,3762828.9179620026,3747766.3603771953,67.01387209193237,66.99124698676457
239760,3762828.9179620026,3776232.36251911,67.01387209193237,67.01387209193237
239820,3762828.9179620026,3846596.928215639,67.01387209193237,67.01387209193237
239880,3778483.231959772,3839676.405644705,67.01387209193237,67.01387209193237
239940,3793604.324677487,3786466.280428711,67.06251272586297,67.01126699106399
240000,3815925.178011969,3776720.92760817,67.1110901670295,67.03089288673127
